,unnamed,score,Close1,Close2,Close3,Close4,Close5,Close6,Close7,Close8,Close9,Close10,High1,High2,High3,High4,High5,High6,High7,High8,High9,High10,Low1,Low2,Low3,Low4,Low5,Low6,Low7,Low8,Low9,Low10,Open1,Open2,Open3,Open4,Open5,Open6,Open7,Open8,Open9,Open10
82,,3,0.8524593547031483,0.8688525512826768,1.0,0.6721310655265089,0.5409836168091857,0.7868853176643036,0.14754064529685174,0.08196723361837321,0.0,0.0655734116784803,0.8387096972668928,0.774193330064179,1.0,0.8387096972668928,0.5645160595658751,0.7419357617364994,0.6935481786976254,0.016129399437517122,0.0,0.06451636720271381,0.6603769782432831,0.8113208633590627,1.0,0.8867920861631653,0.7358489208011729,0.8301884891216424,0.0377359712789449,0.0,0.05660431679531186,0.05660431679531186,0.46031715275805674,0.8412698220473782,0.8095236653553375,1.0,0.6666668685025243,0.6190473307106767,0.8412698220473782,0.14285679685281316,0.11111124566834896,0.0
83,,4,0.19540182994875188,0.0,0.13793059684105735,0.3678164358153584,0.13793059684105735,0.3678164358153584,0.8390803659897497,0.8160922353640814,1.0,0.8965515990974442,0.16504884840000145,0.1553404044483333,0.0,0.3592241530201221,0.2524276208655962,0.24271891850096416,1.0,0.7572817217631318,0.9999998938191084,0.9029126385786377,0.15384603700177024,0.0,0.09890107079193733,0.3626379613954267,0.2747249264553844,0.20879176299177082,0.5164837961844615,0.7362638606314729,0.9670325878185579,1.0,0.0,0.25000026313185586,3.9284969943764736e-08,0.21875050028017462,0.3333329951213191,0.11458384526610921,0.35416712174446197,0.5520831505563546,0.7916666295869295,1.0
84,,3,0.399996185317292,0.7999961853172834,0.7999961853172834,1.0,0.7999961853172834,0.20000000000000284,0.0,1.0,0.7999961853172834,0.20000000000000284,0.0,0.07692194831375332,0.46153755865100266,0.46153755865100266,1.0,0.23076877932550133,0.15384683101174446,0.6153843896627507,0.6153843896627507,0.07692194831375332,0.42857103931596896,0.7142841572638758,0.7142841572638758,0.8571448034201552,1.0,0.571428960684031,0.2857131179479069,0.2857131179479069,1.0,0.0,0.4285718178263558,0.49999931880387294,0.857142273260461,0.857142273260461,0.857142273260461,0.3571415920643375,0.14285636434728488,0.14285636434728488,1.0,0.0
85,,3,0.7142852759277254,0.6666666666666679,0.7142852759277254,0.7619046523152644,0.8095240287028052,0.7619046523152644,0.7619046523152644,1.0,0.0,0.0,0.7777774406790332,0.5185184832108334,0.8148144853767132,0.5555554202298669,0.6296297593923619,0.5925924659555015,0.5925924659555015,1.0,0.14814818760439508,0.0,0.2380946758298581,0.5714285421458865,0.7619043400431789,0.7142855915707944,0.8095240269128343,0.8095237149801626,0.7142855915707944,1.0,0.0,0.04761906321599518,0.3999994509978233,0.5499999616898403,0.7499995510423627,0.8499999126836517,0.8500002429653097,0.8999999283634672,0.8999999283634672,1.0,0.2500000863334524,0.0
86,,3,0.24999944130457585,0.0,0.0,0.035714046273389144,0.14285730248440665,0.1785713487577958,0.4642859537266091,1.0,0.7857146049688133,0.7499994413045759,0.20588203942121908,0.20588261672010688,0.08823553007104756,0.0,0.1176473712074273,0.11764715596900999,0.4705885544425783,1.0,0.7058826507737859,0.6470583899936795,0.0,0.20833397759877315,0.12500069982640838,0.08333376242466173,8.781273699298708e-07,0.25000041413645135,0.3333338844537792,0.7083330448242648,1.0,0.9166657302794299,0.03571385513113157,0.14285737905449025,0.14285737905449025,0.0,0.035714621532864754,0.10714292414557036,0.25000021094354175,0.3928568262069856,1.0,0.7142849017796191
87,,4,0.8749996879984181,0.4374985959928992,0.3750009360047315,1.0,0.6249990639952614,0.9374998439992055,0.3750009360047315,0.5000012480063063,0.2500006240031496,0.0,1.0,0.6363635114582635,0.18181895170189932,0.9090919657944312,0.9090923140438107,0.8181823705233953,0.8181813279797083,0.18181883420107425,0.18181907004957765,0.0,0.9166662563812693,0.5833298010039414,0.4999993654117034,0.5833309126897319,0.999998688254621,1.0,0.5833315869992006,0.24999941536845682,0.24999962885555504,0.0,0.3636369813655449,0.7272725048630662,0.18181917201711428,0.0,1.0,0.4545461260119268,0.727274481247008,0.090911570681385,8.533191149240338e-07,1.0913066645912295e-06
88,,2,0.042253790638053346,0.0,0.16901429276576874,0.5211268953190267,0.21830987446807093,0.23943655234048666,0.35211260255325794,0.6901411880847954,0.7887323514894007,1.0,0.3931037256673475,0.0,0.08965537871102036,0.6000001347208723,0.43448277134492486,0.17241372752047646,0.3793102709138454,0.682758962384991,0.9172413341861185,1.0,0.2073173040065237,0.0,0.09756114982906006,0.4756098703073599,0.35365854813974984,0.2317072602902872,0.23170725740238574,0.39024418483279355,0.6829267942839348,1.0,0.40689670450892024,0.07586188318841458,0.0,0.7379311145315777,0.55862061243832,0.26206875192243473,0.3517239367946825,0.3379312248642865,0.8206895769342664,1.0
89,,1,1.0,0.8588235294117634,0.45882352941176485,0.2235294117647051,0.0235294117647058,0.1058823529411761,0.0,0.2588235294117638,0.3647058823529399,0.5764705882352938,1.0,0.7142857142857153,0.6190476190476204,0.3714285714285719,0.18095238095238209,0.0,0.14285714285714413,0.10476190476190617,0.18095238095238209,0.48571428571428577,1.0,0.80722891566265,0.4457831325301207,0.2530120481927707,0.04819277108433617,0.012048192771084487,0.0,0.14457831325301207,0.2289156626506017,0.5180722891566258,1.0,0.6666666666666661,0.6166666666666654,0.4499999999999993,0.25,0.0,0.13333333333333286,0.21666666666666679,0.21666666666666679,0.38333333333333286
90,,2,0.6428566561350841,0.5000011356848084,0.28571558363978156,0.21428555204502686,0.0,0.9285699684052489,0.5714288959099463,1.0,0.6428566561350841,0.9285699684052489,0.4705886552343337,0.23529569058682753,0.235295581383415,0.05882365995449135,0.0,0.5294117238149028,0.529412789637334,0.5882365557674447,0.4705886552343337,1.0,0.1538466400419587,0.538463593458868,0.38461726820963804,0.3846155903832944,0.0,0.23076914586804165,0.5384628328939414,0.7692323934331355,0.8461544278679938,1.0,0.0,0.6923092298524054,0.6153860056818132,0.4615381458769541,0.23076875722101775,0.0769224952130152,0.9230776972627588,0.6153856684858425,1.0,0.9999993928135815
91,,3,0.8695663359374315,1.0,0.9565221119791438,0.9130442239582877,0.7826088447916568,0.6086938625001075,0.5652176895833136,0.39130442239582663,0.08695749114577467,0.0,0.7777752956415718,1.0,0.7777758760120506,0.7037028601042472,0.6296306335327024,0.4444447379487677,0.5925913674292893,0.5185188543736423,0.22222163284372698,0.0,0.9999988353871139,1.0000000000000036,0.999999612972065,0.9999992247695566,0.9500006476942069,0.6999988972306888,0.7000004780672846,0.450000697105974,0.15000049936252324,0.0,0.6538449054885511,1.0,0.8076921383738451,0.7692309133024757,0.6538457230322727,0.500000722540122,0.4615380826188762,0.2692307416396744,0.26923005860948024,0.0
92,,3,0.03614447801561216,0.0,0.060240796692687226,0.5060240796692685,1.0,0.8313253067769102,0.4698796016536564,0.5421685576848807,0.5903616575225961,0.530120860829908,0.0,5.319073181908607e-09,0.011493932307342192,0.41379305764919483,0.8850576947953295,1.0,0.7356321988511398,0.4942529464280039,0.8160922341512338,0.6551726052196303,0.0256412812385296,1.7008761243886283e-07,0.0,0.10256408201641865,1.0,0.8461534888653341,0.4615382532675749,0.4871793593614333,0.5897434942953668,0.5256411174776412,0.0,0.03260863184142426,0.010869263674749163,0.07608660581922866,0.8913045619124595,1.0,0.7500000203497974,0.44565213988368946,0.5000001229209099,0.43478301447710965
93,,4,0.1521739692732691,0.22826052281484444,0.22826052281484444,0.22826052281484444,0.0,0.4782611694574328,0.7173913230910909,1.0,0.597826246274261,0.7608698463663437,0.049019670172148366,0.0,0.029411311833436926,0.06862714225777289,0.05882355174901832,0.264705819980005,0.45098048651641776,1.0,0.7843139193617397,0.5294114861976897,0.11111128700817474,0.11111119160719873,0.20833300972448932,0.2361103692899018,0.05555566004296608,0.0,0.6250001828205729,1.0,0.7083333047731539,0.9027781431957056,0.19148943998913737,0.15957415429013366,0.20212749933243224,0.2446808443747308,0.2978725173875407,0.0,0.5638300411182708,0.8297875596313169,1.0,0.6702130912307069
94,,3,0.29787293172286766,0.27659563205278737,0.42553143622434497,0.1489358041715576,0.04255327596040992,0.27659563205278737,0.0,0.8085109198680325,0.6595737923167224,1.0,0.0540548209659768,0.24324301766030842,0.24324263784552613,0.3243236561730569,0.0,0.10810794301286109,0.05405389567009422,0.8378381616758652,0.8108098292262937,1.0,0.05128285959182577,0.3589741718251318,0.4102558432722674,0.38461480856866004,0.2564102316822101,0.0,0.1794870697100137,0.12820578453046494,0.9743579987926729,1.0,0.02702790403066402,0.4594592041139762,0.2972967571633589,0.6216208698785266,0.2432432244261591,0.0,0.2972971146406387,0.05405479420783976,0.9729719337836258,1.0
95,,2,0.21428603835047078,0.1285713961649524,0.24285720767009522,0.32857071562896323,0.20000045369065944,0.2285716230102839,0.014285584659811335,0.05714347286589572,0.0,1.0,0.17742057449779836,0.193548698276647,0.22580709948190325,0.3387103449532649,0.4354845719243787,0.2741945576371929,0.1935490929557524,0.016130455170213054,0.0,1.0,0.45454487607588945,0.45454306997144656,0.5454565359733046,0.772727326479437,0.6363633498301162,0.6818177245336976,0.09091013787868008,0.0,0.04545603957986444,1.0000000000000036,0.34285622186186515,0.45714126389563603,0.2857145627669304,0.5714278230216436,1.0,0.5428577748514236,0.571428146720713,0.0,0.22856940676993176,0.5714278924184057
96,,3,0.1641794057461725,0.1393034958504602,0.15920399525766893,0.3034825207476972,0.15920399525766893,0.08955243775690569,0.0,0.06467690871012888,0.5124379549478562,1.0,0.17777807831374481,0.09999986828879592,0.13333346837264326,0.28333312981186776,0.3722226222251406,0.07777777915659634,0.03888902099996283,0.0,0.4555556698068166,1.0,0.22435918599303228,0.12820494720159648,0.16666678284881797,0.25641025086089275,0.198718077222777,0.14102552340765673,0.0,0.025641286596400192,0.1794872554244611,1.0,0.24182989769617347,0.2156861291121137,0.13725483310091757,0.3594769460006457,0.40522865656187257,0.1699344499601887,0.15686272276340318,0.0,0.1764700826910115,1.0
97,,2,0.6250003221392113,0.6666670961856145,1.0,0.9583332259535968,0.7499993557215792,0.6666670961856145,0.291667418324824,0.3333329038143855,0.08333354809280635,0.0,1.0,0.4642861742180351,0.8571428829664729,0.7142857156542703,0.857142163128584,0.5714289637594501,0.5357147713308503,0.10714261798833924,0.35714285367790843,0.0,0.8421063494567953,0.5263169813520392,0.6842114903575194,0.9473692670488454,1.0,0.6842117502819853,0.3684223119630481,0.31578927754944175,0.1578951049291426,0.0,1.0,0.45833387015419547,0.5833335689182739,0.5833334359173286,0.7916659238219896,0.583333778525903,0.5000005875750517,0.12499970942901761,0.41666661833246543,0.0
98,,4,0.0,0.6000047451836394,0.8000063269115145,0.6000047451836394,0.6000047451836394,0.40000316345576437,0.8000063269115145,0.8000063269115145,1.0,1.0,0.0,0.9999977655622416,0.8571419218972807,0.5714237882228232,0.7142835971841208,0.5714253179543434,0.4285733613314022,0.4285733613314022,0.7142858193447026,1.0,0.0,0.6249996764878745,0.6250030983394907,0.6249996764878745,0.6249996764878745,0.6250010038828577,0.2500046851766271,0.5000052167397158,0.8750021225871478,1.0,0.0,0.5555532129531073,1.0,0.8888838772589693,0.5555532129531073,0.7777762551607381,0.555556254587735,0.6666693102056485,0.8888856008294042,0.9999986527254663
