,name,Close1,Close2,Close3,Close4,Close5,Close6,Close7,Close8,Close9,Close10,High1,High2,High3,High4,High5,High6,High7,High8,High9,High10,Low1,Low2,Low3,Low4,Low5,Low6,Low7,Low8,Low9,Low10,Open1,Open2,Open3,Open4,Open5,Open6,Open7,Open8,Open9,Open10
482,2880.TW,0.7499987403701311,0.6249981105551967,0.4999974807402623,0.24999622111039344,0.37499685092532786,0.0,0.6249981105551967,1.0,0.6249981105551967,0.37499685092532786,0.6666664386490595,0.6666664867672836,0.4999997783795038,0.49999987550341984,0.33333306999223566,0.0,0.49999973015091825,0.999999855645342,1.0,0.33333306999223566,0.5999968603717178,0.5999969177184852,0.3999954340551426,0.3999955498045722,0.19999395039056367,6.446579590146939e-07,0.0,0.5999967464601781,1.0,0.5999970332030529,0.7499987598984461,0.6249981939808933,0.6249982301524923,0.6249983029957349,0.24999645997350228,0.124996189798118,0.0,0.6249980864526279,1.0,0.37499706214579476
483,2881.TW,0.0,0.2105259734064262,0.10526190249022704,0.2105259734064262,0.26315800886452934,0.4210541152388316,0.4210541152388316,1.0,0.6842099556773746,0.6842099556773746,0.0,0.05263140911654318,0.05263023007307055,0.10526263482629616,0.2105256757595626,0.3157898890233639,0.4736835672417712,1.0,0.7894695133884042,0.7368382893926082,0.0,2.466600648176609e-07,0.07142962589325919,0.214287419409807,0.5000006315174161,0.35714395389806697,0.5000001627065487,0.5000001042991045,0.9999978603173574,0.8571416571464567,0.0,1.9243087479026144e-07,0.27777639481037397,0.16666666059023072,0.44444472979043326,0.16666691466451056,0.5000020785284462,0.33333333847694036,1.0,0.5555560993818887
484,2881A.TW,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999855415283037,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5000059277646756,0.5000059277646756,1.0,1.0,0.0,0.49999406639568633,1.0,0.49999406639568633,0.49999406639568633,1.0,0.4999868486492005,0.4999868486492005,0.49999406639568633,0.49999406639568633
485,2881B.TW,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5000095367067843,0.5000095367067843,0.0,0.5000095367067843,1.0,1.0,0.5000167601421595,7.211375873339421e-06,0.9999927645579874,0.9999927645579874,0.9999927645579874,0.50000591891677,0.0,0.9999927645579874,0.9999927645579874,0.9999927645579874,1.0,7.211323747924325e-06
486,2881C.TW,1.0,1.0,0.6666710541903171,0.33334210838060585,0.33334210838060585,0.33334210838060585,0.33334210838060585,0.0,0.33334210838060585,0.6666710541903171,1.0,0.6666691845932462,0.3333345922966089,0.3333308248434719,0.3333308248434719,0.3333308248434719,0.0,0.33332659491455274,0.0,0.3333345922966089,1.0,0.7499942673039754,0.7500009714018461,0.5000019428036921,0.5000019428036921,0.24999620302992298,0.0,0.24999304218579255,0.24999620302992298,0.7500009714018461,1.0,0.3333284682582871,0.3333374070862192,0.33333363964894147,4.222192330871621e-06,4.222192330871621e-06,4.222192330871621e-06,0.0,4.222192330871621e-06,0.3333374070862192
487,2882.TW,0.8749987660780008,1.0,0.5625006169609961,0.7500024678439914,0.1875018508829953,0.0,0.0,0.9374993830390039,0.4375043187269867,0.4375043187269867,0.9166636984209333,1.0,0.9166666060799429,0.6666694149936632,0.5833320154138733,0.0,0.4166677878902618,0.9166657085164047,0.9166691962694387,0.5833336884635969,0.5833282421743604,1.0,0.8333343290075419,0.8333339932690933,0.41666744605888084,0.16666457185390016,0.0,0.08333017089184125,0.750004611665517,0.6666659664115002,0.39999627467059895,0.9333333491296898,0.9999979278596953,0.5999997875129708,0.6666662443048565,0.06666715924699673,1.693930727242332e-06,0.0,1.0,0.4666711817418161
488,2882A.TW,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.9999836526374679,0.9999836526374679,1.0,0.4999918263187624,0.4999918263187624,0.0,0.0,0.0,0.2499969331687737,0.5000047661217479,0.7499935413283936,1.0,0.750001701554595,0.5000047661217479,1.3584842690761434e-06,0.2499969331687737,0.0,0.2499969331687737,0.3333369640481578,0.6666630329329166,0.9999891018176754,0.9999891018176754,1.0,0.6666630329329166,0.3333387813709692,0.3333369640481578,0.0,0.3333369640481578
489,2882B.TW,1.0,1.0,1.0,1.0,1.0,0.5000098933496702,0.5000098933496702,1.0,1.0,0.5000098933496702,0.0,0.0,0.0,0.0,0.0,0.5413834303617477,0.5413834303617477,0.0,0.0,0.5413834303617477,0.8000012289256659,0.5999966543423341,0.9999981741145803,0.8000012289256659,0.8000012289256659,1.0,1.0,0.9999981741145803,0.9999981741145803,0.0,0.4999839620039097,0.4999839620039097,0.9999915543926363,0.4999839620039097,0.9999915543926363,0.9999961267044455,0.9999961267044455,0.9999915543926363,0.9999915543926363,0.0
490,2883.TW,0.3999952653943737,0.3999952653943737,0.0,0.1999976326971833,0.1999976326971833,0.0,0.1999976326971833,0.7999984217981222,0.5999968435962515,0.3999952653943737,0.2500003023558435,0.0,2.75425966833609e-06,3.765370223618447e-06,3.765370223618447e-06,2.75425966833609e-06,3.765370223618447e-06,0.5000029679577267,0.9999976368666523,0.2500003023558435,0.4999951649772143,0.24999810666917455,0.25000083882305546,0.2500018418183956,0.2500018418183956,0.25000083882305546,0.0,0.25000043226814483,1.0,0.4999951649772143,0.1999943671709019,0.3999955371618569,0.3999977405798205,0.19999736738337504,0.19999736738337504,0.19999656173975922,0.0,0.19999623517955456,1.0,0.599996707152826
491,2883B.TW,0.0,0.0588266448539585,0.1176474049837708,0.1176474049837708,0.1764740498377293,0.0588266448539585,0.1176474049837708,0.2352948099675487,0.3529422149513195,0.4117659174432049,0.0,0.0588266448539585,0.1764722428928991,0.2352942758793688,0.1764740498377293,0.17647351929017674,0.1176474049837708,0.2352948099675487,0.41176705433585425,0.4117659174432049,0.0,3.0645264814666007e-06,0.09999848886066331,0.20000083940934132,0.20000390269845525,0.20000300326836395,0.09999848886066331,0.2999993270194352,0.4000025805098488,0.6000005908606454,0.0,3.409769135487295e-06,0.11111443300428903,0.2222225589971032,0.2222259673762892,0.2222249666223064,0.11111443300428903,0.22222356503435492,0.44444612125235494,0.6666655324925728
492,2884.TW,0.4285730848157172,0.38095192088452023,0.2857134575921414,0.1428557626535678,0.047619231646191196,0.0,0.7142865424078586,0.8571423050614264,0.952382700638811,0.952382700638811,0.3809537149317279,0.42857042195974415,0.38095205804666676,0.238094844951398,0.14285864325976405,0.0,0.8571416386902619,0.9047610594364706,0.904761570184867,0.9523795006412605,0.35000089549944136,0.4499992945542495,0.2999983572532514,0.19999897389709176,0.10000087452824502,0.0,0.5499995786593885,0.7999993667822309,0.7999998977796388,0.9499984411452189,0.3333326940589316,0.4285712175309868,0.38095091323213737,0.23809343452269616,0.14285705306071605,0.0,0.47618981558427365,0.7142851081306816,0.8095235043663216,0.9047613948896007
493,2885.TW,0.4666693479193498,1.0,0.3333333333333357,0.6000026812526826,0.26666934791934693,0.0,0.13333601458601407,0.4666693479193498,0.26666934791934693,0.3333333333333357,0.27272994620161484,1.0,0.6363651728357738,0.4545483737158591,0.4545483153498111,0.0,2.9915525345813876e-06,0.27272994620161484,0.18182141655167072,0.09090786242877158,0.1999972769809233,0.9999953160789516,0.7999978242991972,1.0,0.5999977685633127,0.1999906306686654,0.0,1.1290272539099533e-07,0.5999977685633127,0.19999080391215784,0.3333322370823666,0.9999974499705857,0.9999972598973699,0.8888864657316375,1.0,0.3333285310699381,0.0,0.11110934640370829,0.6666635072816831,0.11110575026254566
494,2886.TW,0.20000195881909377,0.36000156705527786,0.16000287293467252,0.32000248117085306,0.12000378705024772,0.0,0.04000235058291324,0.4399997388241239,0.32000248117085306,0.5200011752914584,0.08000006491411682,0.3199998913452049,0.32000017830310057,0.20000058633630857,0.20000086898132352,0.0,0.0799977457361436,0.43999659262070523,0.3999995597196886,0.43999781590105513,0.0,0.20000000717313782,0.20000036170047508,0.29999984510453714,0.2500019021931621,0.049998511522524325,0.049999348976548674,0.09999696442915962,0.5000008790916723,0.3499977916346424,3.0277152447411027e-06,0.31578870125741787,0.5263163415213725,0.2631582366376861,0.3157883541073687,0.052628862714321656,0.0,0.1052629132314351,0.526315243577713,0.3157876179715231
495,2887.TW,0.22221816938333916,0.22221816938333916,0.44444545765416876,0.33333181351875396,0.11110908469166958,0.0,0.0,0.33333181351875396,0.22221816938333916,0.22221816938333916,0.11110737032693407,0.22221816050640797,0.33333465960478037,0.3333362214568609,0.333335078562186,0.0,0.22222160012675118,0.22222101496586077,0.22221816050640797,0.22221816050640797,0.0,0.33333048709238255,0.9999953413217781,1.0,0.6666660891087872,0.3333407169404552,1.0200196527421213e-05,8.464901497973187e-06,0.6666609741847509,0.6666609741847509,0.0,0.24999591024641177,0.7499906491360946,1.0,0.7499915890764726,0.2500036048109564,7.67232604914625e-06,6.367081681446507e-06,0.49999182049282354,0.49999182049282354
496,2887E.TW,0.0,0.0,0.5000199720391265,0.5000199720391265,1.0,1.0,0.0,0.0,0.5000199720391265,0.5000199720391265,0.0,0.5000097557966683,0.5000199720391265,0.5000199720391265,1.0,1.0,0.5000097557966683,0.5000097557966683,0.5000199720391265,0.5000199720391265,0.0,0.0,1.0,1.0,0.9999787341153024,0.9999787341153024,0.9999796070729872,0.9999796070729872,1.0,1.0,0.0,0.0,0.5000199720391265,1.0196481412094727e-05,0.5000093184711432,1.0,0.5000097557966683,0.0,1.0196481412094727e-05,1.0196481412094727e-05
497,2887F.TW,1.0,0.75,0.5,0.5,0.0,0.25,0.25,0.25,0.25,0.0,0.9999984355237643,0.6666656236824906,0.6666671898591972,0.3333328118412737,0.3333359510189098,0.33333437972214597,0.0,0.0,0.33333437972214597,0.3333359510189098,1.0,0.7500005873157818,0.500001174631592,0.2500005873158102,2.349263212408914e-06,1.1733534392988076e-06,0.2500017619474022,0.2500017619474022,0.2500017619474022,2.349263212408914e-06,1.0,0.7500002939777914,0.5000005879555829,0.5000005879555829,0.5000029423397336,0.0,0.25000088193337433,0.25000088193337433,0.25000088193337433,0.2500020591254213
498,2887Z1.TW,0.7500024812171802,0.49999503756562547,0.7500024812171802,0.7500024812171802,1.0,0.49999503756562547,0.0,0.24999751878281984,0.24999751878281984,0.0,0.7500024812171802,0.7500011549717698,0.9999990658004663,0.7500024812171802,1.0,0.49999503756562547,0.4999931500607886,0.24999751878281984,0.24999751878281984,0.2499965750303943,1.0,0.7499947046453457,0.5000015905641959,0.7499960269438617,0.7499969556075996,0.7499947046453457,0.2500039635029623,0.2500049044301562,0.2500049044301562,0.2500039635029623,0.9999990685731888,0.9999977423403976,0.5000011248493195,0.7499953283774659,1.0,0.749994006080172,0.7499921185933118,0.25000467156888817,0.25000467156888817,0.49999792461794357
